country_iso,scheme,eea_scope,section,product,fee_type,column,value_raw,percent,cap_currency,cap_amount,percent_plus,plus_currency,plus_amount,page,source
IT,MASTERCARD,DOMESTIC,Consumer,Base 0.30% 0.28% 0.30% (Max EUR 0.35),,col_1,0.28% (Max EUR 0.35) 0.30% 0.28% 0.30% 0.28%,0.28,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Mastercard Consumer Debit Contactless,,col_1,0.20% 0.18% 0.20% (Max EUR 0.08) 0.18% (Max EUR 0.08) 0.20% (Max EUR 0.08)0.18% (Max EUR 0.08)0.20% 0.18%,0.2,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Mastercard Consumer Prepaid Contactless,,col_1,0.20% 0.18% 0.20% (Max EUR 0.05) 0.18% (Max EUR 0.05) 0.20% (Max EUR 0.05)0.18% (Max EUR 0.05)0.20% 0.18%,0.2,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Maestro Consumer Contactless,,col_1,0.20% 0.18% 0.20% (Max EUR 0.05) 0.18% (Max EUR 0.05) 0.20% (Max EUR 0.05)0.18% (Max EUR 0.05)0.20% 0.18%,0.2,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Purchase at ATM (1),,col_1,0.20% 0.18% 0.20% (Max EUR 0.05) 0.18% (Max EUR 0.05) N/A N/A 0.20% 0.18%,0.2,,,,,,,text
IT,MASTERCARD,DOMESTIC,Commercial,Mastercard Corporate Contactless,,col_1,1.50% 1.50% EUR 0.20 EUR 0.20,1.5,,,,,,,text
IT,MASTERCARD,DOMESTIC,Commercial,Mastercard Corporate Prepaid Contactless,,col_1,1.80% 1.80% EUR 0.20 EUR 0.20,1.8,,,,,,,text
IT,MASTERCARD,DOMESTIC,Commercial,Mastercard Business Contactless,,col_1,1.25% 1.25% EUR 0.20 EUR 0.20,1.25,,,,,,,text
IT,MASTERCARD,DOMESTIC,Purchasing/Fleet,Mastercard Purchasing Card Contactless,,col_1,1.25% 1.25% EUR 0.20 EUR 0.20,1.25,,,,,,,text
IT,MASTERCARD,DOMESTIC,Commercial,Debit Mastercard for Business Contactless,,col_1,1.25% 1.25% EUR 0.20 EUR 0.20,1.25,,,,,,,text
IT,MASTERCARD,DOMESTIC,Commercial,Business Premium Debit Contactless,,col_1,1.80% 1.50% EUR 0.20 EUR 0.20,1.8,,,,,,,text
IT,VISA,DOMESTIC,Auto (table),Product,,,Fee Type,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,General,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,Bollettini2,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,"Low Value < €5.00
Contactless
Secure1
Non-Secure",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,"0.18%
0.20%
0.20%
0.20%",0.18,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,"0.18%
0.20% (capped at €0.07)
0.20% (capped at €0.07)
0.20% (capped at €0.07)",0.18,EUR,0.07,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"V PAY Debit
V PAY Prepaid",,,"Low Value < €5.00
Contactless
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"V PAY Debit
V PAY Prepaid",,,"0.18%
0.20%
0.20%",0.18,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"V PAY Debit
V PAY Prepaid",,,"0.18%
0.20% (capped at €0.07)
0.20% (capped at €0.07)",0.18,EUR,0.07,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"V PAY Debit
V PAY Prepaid",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,"Low Value < €5.00
Contactless
Secure
Non-Secure",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,"0.27%
0.30%
0.30%
0.30%",0.27,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,"0.27%
0.30% (capped at €0.30)
0.30% (capped at €0.30)
0.30% (capped at €0.30)",0.27,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Commercial,,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,"EMV® Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,"1.35%
1.65%
1.65%",1.35,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,"1.35% (capped at €0.30)
1.65% (capped at €0.30)
1.65% (capped at €0.30)",1.35,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,"1.35%
1.65%
1.65%",1.35,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,"1.35% (capped at €0.30)
1.65% (capped at €0.30)
1.65% (capped at €0.30)",1.35,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Business Credit - Small Market Expense,,,"Low Value < €5.00
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Business Credit - Small Market Expense,,,"0.27%
0.30%",0.27,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Business Credit - Small Market Expense,,,"0.27%
0.30% (capped at €0.30)",0.27,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Business Credit - Small Market Expense,,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,,"1.60%
1.90%
1.90%",1.6,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,,"1.60% (capped at €0.30)
1.90% (capped at €0.30)
1.90% (capped at €0.30)",1.6,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Infinite Business Debit
Visa Infinite Business Prepaid
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Infinite Business Debit
Visa Infinite Business Prepaid
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"1.70%
2.00%
2.00%",1.7,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Infinite Business Debit
Visa Infinite Business Prepaid
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"1.70% (capped at €0.30)
2.00% (capped at €0.30)
2.00% (capped at €0.30)",1.7,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),"Visa Infinite Business Debit
Visa Infinite Business Prepaid
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate3,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate3,,,"1.55%
1.90%
1.90%",1.55,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate3,,,"1.55% (capped at €0.30)
1.90% (capped at €0.30)
1.90% (capped at €0.30)",1.55,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate3,,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate - Large Market Enterprise,,,"Low Value < €5.00
Standard",,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate - Large Market Enterprise,,,"0.27%
0.30%",0.27,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate - Large Market Enterprise,,,"0.27%
0.30% (capped at €0.30)",0.27,EUR,0.3,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Corporate - Large Market Enterprise,,,,,,,,,,1.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,Fee Type,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,General,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,General with VGIS,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,General with LID,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,Bollettini2,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"1.55%3
1.90%3
1.90%3",1.55,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"1.55% - €0.50
1.90% - €0.50
1.90% - €0.50",1.55,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"1.55% (capped at €0.30)
1.90% (capped at €0.30)
1.90% (capped at €0.30)",1.55,EUR,0.3,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,Level 2 - Fuel Only,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,"Level 3 - Fuel and 
non-Fuel",,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Product,,,Level 3 - Non-Fuel,,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Purchasing with Fleet,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
IT,VISA,DOMESTIC,Auto (table),Visa Purchasing with Fleet,,,"1.55% - 0.30%
1.90% - 0.30%
1.90% - 0.30%",1.55,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer  Credit,,Fee Tier,"Contactless
Chip & PIN
Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM
Purchase at ATM (late presentment)",,,,,,,1.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer  Credit,,General,"0.30%
0.30%
0.30%
0.30%
0.30%
0.30%
0.30%
0.30%",0.3,,,,,,1.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Mastercard Consumer Prepaid",,Fee Tier,"Contactless
Chip & PIN
Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM
Purchase at ATM (late presentment)",,,,,,,1.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Mastercard Consumer Prepaid",,General,"EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02",,,,,,,1.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,Fee Tier,"Contactless 
Chip & PIN
Secure e-commerce
Mail Order /Telephone Order (1)
Base
Purchase at ATM 
Purchase at ATM (late presentment)",,,,,,,1.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,General,"EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02
EUR 0.02",,,,,,,1.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard FleetCard
Mastercard Purchasing Card
Mastercard World Preferred",,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Large Ticket Level 1 (1)(2)
Large Ticket Level 2 (1)(3)
Incentive (4)
Purchase at ATM 
Purchase at ATM (late presentment)",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard FleetCard
Mastercard Purchasing Card
Mastercard World Preferred",,General,"1.50%
1.50%
1.60%
1.90%
1.00% + EUR 20.00
0.75% + EUR 45.00
-0.30%
1.50%
1.90%",1.5,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard FleetCard
Mastercard Purchasing Card
Mastercard World Preferred",,Supermarkets,"1.50%
1.50%
1.60%
1.90%
1.00% + EUR 20.00
0.75% + EUR 45.00
-0.30%
-
-",1.5,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard FleetCard
Mastercard Purchasing Card
Mastercard World Preferred",,B2B (5),"1.50%
1.50%
1.60%
1.90%
1.00% + EUR 20.00
0.75% + EUR 45.00
-0.30%
1.50%
1.90%",1.5,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Incentive (4)
Purchase at ATM 
Purchase at ATM (late presentment)",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,General,"1.80%
1.80%
1.80%
1.90%
-0.30%
1.80%
1.90%",1.8,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,Supermarkets,"1.50%
1.50%
1.60%
1.90%
-0.30%
-
-",1.5,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,B2B (5),"1.80%
1.80%
1.80%
1.90%
-0.30%
1.80%
1.90%",1.8,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card",,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Incentive (4)
Purchase at ATM 
Purchase at ATM (late presentment)",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card",,General,"1.25%
1.25%
1.35%
1.65%
-0.30%
1.25%
1.65%",1.25,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card",,Supermarkets,"1.25%
1.25%
1.35%
1.65%
-0.30%
-
-",1.25,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card",,B2B (5),"1.25%
1.25%
1.35%
1.65%
-0.30%
1.25%
1.65%",1.25,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Commercial Payments 
Account",,Fee Tier,Base,,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Commercial Payments 
Account",,General,1.90%,1.9,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Commercial Payments 
Account",,Supermarkets,"1.90% (6)
1.00% (2)",1.9,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Commercial Payments 
Account",,B2B (5),"1.90% (6)
1.00% (2)",1.9,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Commercial,,Fee Tier,"Contactless
Chip & PIN
Enhanced Electronic
Base
Purchase at ATM
Purchase at ATM (late presentment)",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Commercial,,General,"1.25%
1.25%
1.35%
1.65%
1.25%
1.25%",1.25,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Commercial,,Supermarkets,"-
-
-
-
-
-",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Commercial,,B2B (5),"-
-
-
-
-
-",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,Fee Tier,"Contactless
Chip & PIN
Enhanced Electronic
Base
Purchase at ATM
Purchase at ATM (late presentment)",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,General,"1.45%
1.45%
1.55%
1.85%
1.45%
1.45%",1.45,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,Supermarkets,"-
-
-
-
-
-",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,B2B (5),"-
-
-
-
-
-",,,,,,,2.0,table
NL,MASTERCARD,DOMESTIC,Consumer,Mastercard Consumer,,col_1,Credit Contactless 0.30%,0.3,,,,,,,text
NL,MASTERCARD,DOMESTIC,Consumer,Maestro Consumer Contactless,,col_1,EUR 0.02,,,,,,,,text
NL,MASTERCARD,DOMESTIC,Consumer,Purchase at ATM,,col_1,EUR 0.02,,,,,,,,text
NL,MASTERCARD,DOMESTIC,Commercial,Mastercard Corporate Contactless,,col_1,1.50% 1.50% 1.50%,1.5,,,,,,,text
NL,MASTERCARD,DOMESTIC,Purchasing/Fleet,Purchase at ATM,,col_1,1.50% - 1.50%,1.5,,,,,,,text
NL,MASTERCARD,DOMESTIC,Commercial,Mastercard Corporate Prepaid Contactless,,col_1,1.80% 1.50% 1.80%,1.8,,,,,,,text
NL,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,1.80% - 1.80%,1.8,,,,,,,text
NL,MASTERCARD,DOMESTIC,Commercial,Mastercard Business Contactless,,col_1,1.25% 1.25% 1.25%,1.25,,,,,,,text
NL,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,1.25% - 1.25%,1.25,,,,,,,text
NL,MASTERCARD,DOMESTIC,Commercial,Mastercard Commercial Payments,,col_1,1.90% (6) 1.90% (6),1.9,,,,,,,text
NL,VISA,DOMESTIC,Auto (table),Product,,,Fee Type,,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,General,,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,"Contactless
Secure1
Non-Secure",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,€ 0.02,,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"V PAY Debit
V PAY Prepaid",,,"Contactless
Secure
Non-Secure",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"V PAY Debit
V PAY Prepaid",,,€ 0.02,,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,"Contactless
Secure
Non-Secure",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,0.30%,0.3,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,"Government Payments2 
and Money Services3",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,Charity4,,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,"Bill Payments5, Groceries6 
and Transportation7",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Debit,,,"EMV® Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Debit,,,"1.30%
1.65%
1.65%",1.3,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Debit,,,"1.30% (capped at €1.50)
1.65% (capped at €1.50)
1.65% (capped at €1.50)",1.3,EUR,1.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Debit,,,"1.30% (capped at €0.50)
1.65% (capped at €0.50)
1.65% (capped at €0.50)",1.3,EUR,0.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Debit,,,"1.30% (capped at €0.75)
-
-",1.3,EUR,0.75,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Prepaid,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Prepaid,,,"1.30%, minimum €0.35
1.65%, minimum €0.35
1.65%, minimum €0.35",1.3,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Prepaid,,,"1.30%, minimum €0.35
(capped at €1.50)
1.65%, minimum €0.35
(capped at €1.50)
1.65%, minimum €0.35
(capped at €1.50)",1.3,EUR,1.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Prepaid,,,"1.30%, minimum €0.35
(capped at €0.50)
1.65%, minimum €0.35
(capped at €0.50)
1.65%, minimum €0.35
(capped at €0.50)",1.3,EUR,0.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Business Prepaid,,,"-
-
-",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Debit,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Debit,,,"1.55%
1.90%
1.90%",1.55,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Debit,,,"1.55% (capped at €1.50)
1.90% (capped at €1.50)
1.90% (capped at €1.50)",1.55,EUR,1.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Debit,,,"1.55% (capped at €0.50)
1.90% (capped at €0.50)
1.90% (capped at €0.50)",1.55,EUR,0.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Debit,,,"1.55% (capped at €0.75)
-
-",1.55,EUR,0.75,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Prepaid,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Prepaid,,,"1.55%, minimum €0.35
1.90%, minimum €0.35
1.90%, minimum €0.35",1.55,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Prepaid,,,"1.55%, minimum €0.35
(capped at €1.50)
1.90%, minimum €0.35
(capped at €1.50)
1.90%, minimum €0.35
(capped at €1.50)",1.55,EUR,1.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Prepaid,,,"1.55%, minimum €0.35
(capped at €0.50)
1.90%, minimum €0.35
(capped at €0.50)
1.90%, minimum €0.35
(capped at €0.50)",1.55,EUR,0.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Platinum Business Prepaid,,,"-
-
-",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Debit,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Debit,,,"1.65%
2.00%
2.00%",1.65,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Debit,,,"1.65% (capped at €1.50)
2.00% (capped at €1.50)
2.00% (capped at €1.50)",1.65,EUR,1.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Debit,,,"1.65% (capped at €0.50)
2.00% (capped at €0.50)
2.00% (capped at €0.50)",1.65,EUR,0.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Debit,,,"1.65% (capped at €0.75)
-
-",1.65,EUR,0.75,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Prepaid,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Prepaid,,,"1.65%, minimum €0.35
2.00%, minimum €0.35
2.00%, minimum €0.35",1.65,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Prepaid,,,"1.65%, minimum €0.35
(capped at €1.50)
2.00%, minimum €0.35
(capped at €1.50)
2.00%, minimum €0.35
(capped at €1.50)",1.65,EUR,1.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Prepaid,,,"1.65%, minimum €0.35
(capped at €0.50)
2.00%, minimum €0.35
(capped at €0.50)
2.00%, minimum €0.35
(capped at €0.50)",1.65,EUR,0.5,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Infinite Business Prepaid,,,"-
-
-",,,,,,,1.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Business Credit - Small Market 
Expense",,Fee Type,Standard,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Business Credit - Small Market 
Expense",,General,0.30%,0.3,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,General,"1.30%
1.65%
1.65%",1.3,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,General,"1.55%
1.90%
1.90%",1.55,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),"Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,General,"1.65%
2.00%
2.00%",1.65,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Corporate11,,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Corporate11,,General,"1.55%
1.90%
1.90%",1.55,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Corporate - Large Market Enterprise,,Fee Type,Standard,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Corporate - Large Market Enterprise,,General,0.30%,0.3,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,Fee Type,,,,,,,2.0,table
